point_id_测试点编号,frame_id_帧编号,timestamp_时间戳,found_是否检测到,cx_中心x,cy_中心y,area_面积,circularity_圆度,Xc_m_相机X,Yc_m_相机Y,Zc_m_相机Z,valid_3d_points_有效3D点数量
1,215,1777996096.6541002,True,668,132,1363.0,0.7898899791074161,0.003122169990092516,-0.06502183526754379,0.2113180160522461,191
1,216,1777996096.720151,True,668,132,1357.5,0.8324166078099337,0.0011088238097727299,-0.06709013879299164,0.21181955933570862,439
1,217,1777996096.7872283,True,668,132,1364.0,0.7816499406024437,0.0018614634172990918,-0.06658920645713806,0.2114035040140152,532
1,218,1777996096.8547885,True,668,132,1365.0,0.7947486915339509,0.0014136831741780043,-0.0671197772026062,0.2116093784570694,559
1,219,1777996096.9218354,True,668,132,1362.5,0.7959200335638432,0.0029404805973172188,-0.06495606154203415,0.21100391447544098,240
1,220,1777996096.989434,True,668,132,1360.0,0.7918375254507442,0.0012927968055009842,-0.06695234030485153,0.21149368584156036,505
1,221,1777996097.0544589,True,668,132,1362.0,0.8150422934885225,0.0017679334850981832,-0.06667577475309372,0.211472287774086,533
1,222,1777996097.121487,True,668,132,1367.5,0.8117574683352548,0.002384413266554475,-0.06630237400531769,0.211096853017807,561
1,223,1777996097.188518,True,668,132,1368.5,0.7904701971084575,0.002668509492650628,-0.0662553682923317,0.21085487306118011,608
1,224,1777996097.25509,True,668,132,1367.5,0.8249899261646931,0.0020158926490694284,-0.06595323979854584,0.21074916422367096,449
1,225,1777996097.3217266,True,668,133,1370.0,0.8198296224328302,0.002113580470904708,-0.0650169774889946,0.21058277785778046,250
2,0,1777996124.715655,True,668,133,1360.5,0.8076022211918291,0.0025089699774980545,-0.0668126717209816,0.21084102988243103,702
2,1,1777996124.750688,True,668,133,1359.5,0.8201636556216181,0.0027343425899744034,-0.06491868942975998,0.2100857049226761,294
2,2,1777996124.794981,True,668,132,1372.0,0.7988243284422859,0.002183077856898308,-0.06551463901996613,0.21055389940738678,376
2,3,1777996124.8595374,True,668,133,1377.0,0.8375058132070136,0.0014265981735661626,-0.06625190377235413,0.21075333654880524,431
2,4,1777996124.9256005,True,668,133,1357.5,0.8020338526617324,0.0018838123651221395,-0.06665381044149399,0.21067500114440918,628
2,5,1777996124.9921124,True,668,133,1353.0,0.8189937883871318,0.0008869136800058186,-0.06660957634449005,0.21059243381023407,311
2,6,1777996125.0576494,True,668,132,1357.0,0.8082180169216384,0.0012986559886485338,-0.06637635827064514,0.21125851571559906,344
2,7,1777996125.1266816,True,668,132,1362.5,0.8219735068999334,0.0023851818405091763,-0.0654858723282814,0.21097742021083832,356
2,8,1777996125.1927118,True,668,133,1351.0,0.8177831518471788,0.0016828883672133088,-0.06619816273450851,0.2114877849817276,411
2,9,1777996125.2577431,True,668,133,1359.5,0.7978966883547226,0.0011216303100809455,-0.06678654253482819,0.21147112548351288,449
2,10,1777996125.325769,True,668,132,1358.0,0.7996661785092068,0.0025658621452748775,-0.06659556180238724,0.2111203521490097,635
2,11,1777996125.3922973,True,668,132,1354.5,0.8002614034668708,0.007179068401455879,-0.06465602666139603,0.2112206667661667,109
2,12,1777996125.4573493,True,668,133,1361.5,0.8081958294409753,0.0017885137349367142,-0.06626542657613754,0.21199366450309753,248
2,13,1777996125.524397,True,668,133,1357.5,0.7929992261012236,0.0010088098933920264,-0.06773503124713898,0.2127389907836914,504
2,14,1777996125.5909114,True,668,132,1368.5,0.8123510739279289,0.0033305964898318052,-0.06537727266550064,0.2121683806180954,204
2,15,1777996125.6574602,True,668,132,1356.0,0.8076224264882853,0.0015355761861428618,-0.06715661287307739,0.21270939707756042,477
2,16,1777996125.724417,True,668,132,1355.0,0.8108533816886513,0.001904470263980329,-0.06708235293626785,0.21234500408172607,573
2,17,1777996125.791938,True,668,133,1361.5,0.8081958267922846,0.005267933011054993,-0.0645664855837822,0.21148215234279633,176
2,18,1777996125.8573046,True,668,132,1357.0,0.7990773227076536,0.001823368831537664,-0.06684806942939758,0.21195651590824127,539
2,19,1777996125.9249158,True,668,132,1372.0,0.8210264512968085,0.004477344918996096,-0.06429402530193329,0.21074777841567993,154
2,20,1777996125.9909344,True,668,133,1365.0,0.7947486941134986,0.003520139493048191,-0.06653088331222534,0.21153825521469116,710
2,21,1777996126.0579958,True,668,133,1362.5,0.8314915935494768,0.0015324305277317762,-0.06644880771636963,0.21116730570793152,468
2,22,1777996126.1260526,True,668,132,1369.0,0.8192312012586127,0.0020439783111214638,-0.06684187799692154,0.21125327050685883,653
2,23,1777996126.1913571,True,668,132,1361.0,0.8238363223580512,0.001898766728118062,-0.06573773920536041,0.21111559867858887,331
2,24,1777996126.2568507,True,668,132,1363.0,0.7935842245866485,0.0020695787388831377,-0.06563018262386322,0.21121394634246826,319
2,25,1777996126.3428943,True,668,133,1356.5,0.8144762467177672,0.00115257001016289,-0.06714438647031784,0.21169717609882355,490
2,26,1777996126.412409,True,668,132,1355.5,0.8177505250960979,0.0032039086800068617,-0.0670819953083992,0.2114519476890564,794
2,27,1777996126.479439,True,668,132,1360.0,0.8232310040800616,0.0026508751325309277,-0.06500355899333954,0.21046584844589233,261
2,28,1777996126.5274622,True,668,132,1368.5,0.8031788289911276,0.001996856415644288,-0.06680896878242493,0.21124209463596344,627
2,29,1777996126.591984,True,668,133,1359.5,0.807008612944628,0.0009298649965785444,-0.06674888730049133,0.21110905706882477,406
2,30,1777996126.6585393,True,668,132,1361.5,0.8081958294409753,0.0046694171614944935,-0.06419740617275238,0.21043267846107483,158
2,31,1777996126.7245853,True,668,132,1355.0,0.8070268347283382,0.004346188623458147,-0.0645235925912857,0.21068939566612244,193
2,32,1777996126.7910988,True,668,132,1357.0,0.8120502132483393,0.00238838791847229,-0.06562747061252594,0.21114212274551392,195
2,33,1777996126.8576653,True,668,133,1362.5,0.8049879381495839,0.001275931834243238,-0.06683573126792908,0.21149437129497528,484
2,34,1777996126.924555,True,668,132,1361.5,0.8120215032668402,0.0015865328023210168,-0.06671188771724701,0.21148353815078735,514
2,35,1777996126.9920673,True,668,132,1367.0,0.8049658820369485,0.003156065009534359,-0.06493502110242844,0.21115075051784515,230
2,36,1777996127.06663,True,668,132,1359.5,0.7816305536265655,0.0009298510849475861,-0.0672137513756752,0.21201546490192413,427
2,37,1777996127.1317053,True,668,132,1354.0,0.8064312429683911,0.0030338135547935963,-0.06513621658086777,0.21155819296836853,234
2,38,1777996127.1912792,True,668,132,1359.5,0.807008612944628,0.0023238426074385643,-0.0653955489397049,0.21148493885993958,269
2,39,1777996127.2568707,True,668,133,1358.5,0.8156770963259024,0.0005294154398143291,-0.06790205091238022,0.21216291189193726,398
2,40,1777996127.324358,True,668,132,1346.5,0.8084719973447065,0.0014732450945302844,-0.06677760928869247,0.2115013301372528,464
2,41,1777996127.3913834,True,668,132,1352.5,0.8253889029546183,0.0038853827863931656,-0.06462924182415009,0.21085871756076813,176
2,42,1777996127.4584234,True,668,133,1368.5,0.8255932108383383,0.0035684225149452686,-0.06467467546463013,0.2107050120830536,237
2,43,1777996127.5254505,True,668,133,1363.0,0.8156407065854558,0.0015488035278394818,-0.06605657190084457,0.21070373058319092,347
2,44,1777996127.5909579,True,668,132,1362.0,0.8058027745132896,0.0017790641868487,-0.0665614977478981,0.21097181737422943,534
2,45,1777996127.6585844,True,668,132,1375.0,0.8267324102595891,0.0023426448460668325,-0.06513228267431259,0.21060921251773834,271
2,46,1777996127.7245996,True,668,132,1361.0,0.8144438777076941,0.0015813434729352593,-0.0663117840886116,0.2106805294752121,477
2,47,1777996127.7921154,True,668,133,1355.0,0.8202044195062378,0.004141963552683592,-0.06415341794490814,0.21002906560897827,155
2,48,1777996127.8726704,True,668,132,1362.5,0.7959200335638432,0.0032472468446940184,-0.06692522764205933,0.2109614461660385,836
2,49,1777996127.926234,True,668,132,1360.0,0.800843891419349,0.0041596959345042706,-0.06429484486579895,0.20983974635601044,239
2,50,1777996127.9927495,True,668,132,1363.0,0.8026104575169727,0.0021938111167401075,-0.06545411795377731,0.2100464403629303,382
2,51,1777996128.0586746,True,668,133,1346.5,0.8084719986770907,0.004183206707239151,-0.06425853818655014,0.21036143600940704,140
2,52,1777996128.1239552,True,668,133,1365.0,0.803788169120079,0.0016744277672842145,-0.06645052880048752,0.21094323694705963,520
2,53,1777996128.191981,True,668,132,1363.5,0.8225767942843071,0.004874426405876875,-0.06437364965677261,0.21091797947883606,163
2,54,1777996128.2580183,True,668,132,1360.0,0.8008438888052772,0.0017704112688079476,-0.06614188104867935,0.21101562678813934,389
2,55,1777996128.3340416,True,668,132,1356.0,0.7984884669061004,0.0014918874949216843,-0.06679532676935196,0.21068714559078217,533
2,56,1777996128.4120798,True,668,132,1361.5,0.7953358720713192,0.00234495522454381,-0.06657597422599792,0.21046026051044464,694
2,57,1777996128.4801142,True,668,132,1375.5,0.8072871605972202,0.0033149421215057373,-0.06425828486680984,0.2098989486694336,188
2,58,1777996128.5451677,True,668,132,1362.5,0.8087894337161131,0.0049794502556324005,-0.06416939944028854,0.21060839295387268,121
2,59,1777996128.6102235,True,668,133,1364.0,0.8162391237072474,0.00200482620857656,-0.0668390691280365,0.2110314667224884,619
2,60,1777996128.6780155,True,668,133,1357.5,0.7929992273902874,0.0017276920843869448,-0.0662628561258316,0.21070994436740875,476
2,61,1777996128.7330675,True,668,132,1357.0,0.8120502132483393,0.0019331875955685973,-0.0656881034374237,0.21062085032463074,369
2,62,1777996128.7905753,True,668,132,1370.5,0.8173892560081693,0.0037843468599021435,-0.06416773796081543,0.21003620326519012,152
2,63,1777996128.8572283,True,668,133,1372.0,0.811719094443637,0.0010340935550630093,-0.06654078513383865,0.21129381656646729,391
2,64,1777996128.9252603,True,668,133,1370.5,0.8043526419531964,0.004432507790625095,-0.06462252140045166,0.21058012545108795,256
2,65,1777996128.9912932,True,668,132,1362.0,0.8020216017154195,0.003022454446181655,-0.06495241075754166,0.21030426025390625,333
2,66,1777996129.0573528,True,668,132,1373.0,0.8084990168520338,0.0025746519677340984,-0.06544162333011627,0.21059894561767578,403
2,67,1777996129.126368,True,668,132,1360.5,0.8076022211918291,0.003192936535924673,-0.06706136465072632,0.21095232665538788,852
2,68,1777996129.191056,True,668,133,1352.0,0.7961330436998878,0.002371325623244047,-0.06563600897789001,0.2099885493516922,470
2,69,1777996129.258091,True,668,132,1355.0,0.8202044208634528,0.0019325423054397106,-0.0657588392496109,0.21025797724723816,413
2,70,1777996129.3237133,True,668,132,1362.5,0.8087894337161131,0.0016664172289893031,-0.06631608307361603,0.21062907576560974,482
2,71,1777996129.391225,True,668,132,1359.0,0.800255033004685,0.0029178739059716463,-0.0647851824760437,0.20991650223731995,290
2,72,1777996129.4570582,True,668,132,1362.0,0.8020216030243774,0.00356543087400496,-0.06724046915769577,0.21059642732143402,989
2,73,1777996129.5270953,True,668,132,1357.0,0.7990773227076536,0.002726814476773143,-0.06656084209680557,0.21008151769638062,714
2,74,1777996129.5940762,True,668,132,1367.0,0.8049658833507118,0.004249092657119036,-0.06401519477367401,0.20950821042060852,186
2,75,1777996129.6602747,True,668,132,1354.5,0.8040405822780956,0.004679122008383274,-0.0641937330365181,0.21019861102104187,159
2,76,1777996129.725131,True,668,132,1360.5,0.7984835941709014,0.001069247373379767,-0.0665765330195427,0.21087250113487244,417
2,77,1777996129.7910595,True,668,132,1351.5,0.8247786366358433,0.0015516430139541626,-0.06640344113111496,0.21128615736961365,420
2,78,1777996129.857159,True,668,132,1377.0,0.8017354945188785,0.0016442168271169066,-0.06594165414571762,0.21132035553455353,350
2,79,1777996129.9240303,True,668,132,1359.5,0.807008612944628,0.0009819549741223454,-0.06677313148975372,0.21191273629665375,361
2,80,1777996129.9905427,True,668,132,1369.5,0.8037657348159128,0.0029786154627799988,-0.06526552885770798,0.2112661451101303,351
2,81,1777996130.0570993,True,669,132,1384.0,0.7967995715675074,0.0018361563561484218,-0.0662156343460083,0.21108265221118927,398
2,82,1777996130.1239467,True,669,132,1377.5,0.8084609709448121,0.0019838553853332996,-0.06663977354764938,0.21134597063064575,519
2,83,1777996130.1909819,True,668,132,1364.5,0.8327121358190589,0.0015056687407195568,-0.06619956344366074,0.21080651879310608,401
2,84,1777996130.2571166,True,668,132,1369.5,0.8129446821829114,0.0015000470448285341,-0.06659870594739914,0.2111295759677887,461
2,85,1777996130.3281431,True,668,132,1369.0,0.8061435936419771,0.0025942304637283087,-0.06669916212558746,0.21075019240379333,738
2,86,1777996130.3926651,True,668,132,1369.5,0.8037657321966544,0.002870033960789442,-0.06670604646205902,0.2106362134218216,794
2,87,1777996130.4582748,True,668,132,1358.5,0.8156770963259024,0.003962822258472443,-0.06454116106033325,0.21005131304264069,254
2,88,1777996130.5243049,True,668,132,1367.5,0.8079420223262797,0.003557941410690546,-0.06464288383722305,0.21008266508579254,254
2,89,1777996130.612347,True,668,132,1373.5,0.8061133515669081,0.0015487365890294313,-0.06601826101541519,0.21062402427196503,367
2,90,1777996130.6796107,True,668,132,1371.5,0.8049395438481377,0.001972034340724349,-0.0665985718369484,0.2108251005411148,604
2,91,1777996130.745164,True,668,132,1367.0,0.82746822111418,0.0033697288017719984,-0.06500464677810669,0.21047621965408325,315
2,92,1777996130.8104799,True,668,132,1361.5,0.8174783680436515,0.003219496924430132,-0.06486308574676514,0.21079015731811523,216
2,93,1777996130.878341,True,668,133,1356.5,0.8014430384477389,0.0025444270577281713,-0.06534599512815475,0.21089516580104828,329
2,94,1777996130.937375,True,668,132,1356.5,0.7961359735120567,0.0025812885724008083,-0.06562881916761398,0.21102425456047058,408
2,95,1777996130.9899282,True,668,132,1358.0,0.808813608680608,0.0037032419349998236,-0.06534083187580109,0.21088631451129913,416
2,96,1777996131.0579598,True,668,132,1372.5,0.798023181756678,0.0013195942156016827,-0.06640441715717316,0.2114923745393753,299
2,97,1777996131.1243439,True,668,133,1370.0,0.8198296210839907,0.004673048388212919,-0.06444741785526276,0.21120746433734894,159
2,98,1777996131.1908598,True,668,133,1362.0,0.8150422948294856,0.003112990874797106,-0.06783390045166016,0.21200215816497803,961
2,99,1777996131.2588637,True,668,132,1352.0,0.8052400581267908,0.0013926040846854448,-0.06621501594781876,0.21163411438465118,303
2,100,1777996131.3253524,True,668,132,1362.0,0.8111959797109318,0.00248885340988636,-0.06552933901548386,0.21140867471694946,310
2,101,1777996131.3914247,True,668,133,1361.5,0.80819582811663,0.0020942692644894123,-0.06677348166704178,0.21145042777061462,630
2,102,1777996131.4585142,True,668,133,1356.5,0.8144762453754878,0.001917980844154954,-0.06622402369976044,0.21107712388038635,503
2,103,1777996131.5247831,True,668,132,1358.5,0.815677094981644,0.005514038726687431,-0.0644335076212883,0.2104715257883072,177
2,104,1777996131.5912948,True,668,132,1364.0,0.8123871605678622,0.006204487290233374,-0.06447422504425049,0.21118728816509247,107
2,105,1777996131.6568415,True,668,132,1365.5,0.7976725206347358,0.0010568104917183518,-0.06732291728258133,0.21225935220718384,465
2,106,1777996131.7244449,True,668,133,1358.0,0.8088136100081796,0.00141724303830415,-0.06656838208436966,0.21183492243289948,435
2,107,1777996131.790452,True,668,132,1360.0,0.8138454605878713,0.001312918495386839,-0.06641791015863419,0.21148622035980225,359
2,108,1777996131.8568835,True,668,132,1365.0,0.8398602393114104,0.0018857545219361782,-0.06675251573324203,0.21175532042980194,500
2,109,1777996131.9249263,True,668,132,1368.5,0.8031788302998005,0.0016519952332600951,-0.06603687256574631,0.2115895301103592,353
2,110,1777996131.9909568,True,668,133,1361.0,0.8144438763677154,0.0026608281768858433,-0.06743338704109192,0.21169066429138184,853
2,111,1777996132.058495,True,668,132,1351.0,0.8177831518471788,0.001615289133042097,-0.06646636128425598,0.21135081350803375,440
2,112,1777996132.1235259,True,668,132,1363.5,0.8186792203462407,0.003083889139816165,-0.06540597975254059,0.21089759469032288,387
2,113,1777996132.1904018,True,668,132,1360.5,0.8207669416401632,0.0013689243933185935,-0.06654652953147888,0.21107600629329681,451
2,114,1777996132.2569687,True,668,133,1359.5,0.8032154889566538,0.0037814013194292784,-0.06433486938476562,0.2106206864118576,171
2,115,1777996132.3239152,True,668,132,1368.5,0.7780608312590294,0.0031585039105266333,-0.06722654402256012,0.211493581533432,857
2,116,1777996132.3909369,True,668,132,1351.5,0.8114741226974289,0.0027351784519851208,-0.06629353016614914,0.21089257299900055,590
2,117,1777996132.4579942,True,668,132,1357.0,0.8082180155950444,0.0010189308086410165,-0.0670546293258667,0.2115204632282257,448
2,118,1777996132.524027,True,668,133,1356.0,0.8208097350627857,0.004274976439774036,-0.06428676843643188,0.2106034755706787,179
2,119,1777996132.5900571,True,668,132,1366.0,0.8043770262344344,0.00509417662397027,-0.06440719962120056,0.21054600179195404,197
2,120,1777996132.657087,True,668,132,1358.5,0.8195603763764062,0.0027836228255182505,-0.06490452587604523,0.2109564244747162,223
2,121,1777996132.7241085,True,668,132,1354.5,0.8132753957693315,0.0022220762912184,-0.06680463254451752,0.21151557564735413,590
2,122,1777996132.8139544,True,668,133,1362.5,0.7870044918100861,0.0014262598706409335,-0.06620802730321884,0.2109866440296173,354
2,123,1777996132.8869853,True,668,133,1357.5,0.805821397776517,0.001240087440237403,-0.06617753207683563,0.21091443300247192,351
2,124,1777996132.940001,True,668,132,1358.0,0.808813608680608,0.0008071312331594527,-0.06717570871114731,0.21183979511260986,387
2,125,1777996132.9926677,True,668,132,1366.0,0.8081693051296227,0.002992374124005437,-0.06496581435203552,0.21139311790466309,189
2,126,1777996133.059224,True,668,133,1367.0,0.8049658807231853,0.0015237488551065326,-0.06663032621145248,0.21181167662143707,465
2,127,1777996133.1262603,True,668,132,1362.0,0.8420532516736307,0.001454257988370955,-0.06675925850868225,0.21182236075401306,457
2,128,1777996133.1928039,True,668,132,1382.5,0.8113954922033131,0.0024096767883747816,-0.06658018380403519,0.21154488623142242,632
2,129,1777996133.2603528,True,668,132,1351.0,0.8177831559068043,0.0017199747962877154,-0.06749472767114639,0.21213380992412567,621
2,130,1777996133.3263855,True,668,132,1355.5,0.8272197101330758,0.0009961718460544944,-0.06685712933540344,0.21202433109283447,204
2,131,1777996133.3923817,True,668,133,1348.5,0.8229478294513021,0.0017902040854096413,-0.06686553359031677,0.2118055373430252,562
2,132,1777996133.458941,True,668,132,1364.0,0.8162391237072474,0.004137368872761726,-0.06474056094884872,0.21123646199703217,255
2,133,1777996133.5259748,True,668,132,1361.0,0.8144438763677154,0.0032603819854557514,-0.06493045389652252,0.2114916443824768,207
2,134,1777996133.6110168,True,668,132,1362.0,0.8150422908065963,0.0017808628035709262,-0.06712622940540314,0.21255449950695038,552
2,135,1777996133.678536,True,668,133,1353.5,0.8126749736448748,0.004704914055764675,-0.06453146040439606,0.2113489955663681,192
2,136,1777996133.7419834,True,668,132,1365.0,0.8037881717437613,0.0045972238294780254,-0.06383960694074631,0.2115924060344696,34
2,137,1777996133.7904992,True,668,132,1365.5,0.819880071305561,0.0019183555850759149,-0.06688503175973892,0.2128148376941681,449
2,138,1777996133.857995,True,668,132,1358.5,0.7935833875937475,0.0016178532969206572,-0.06684540212154388,0.21208254992961884,493
2,139,1777996133.9250097,True,668,133,1352.0,0.8318615731411654,0.0018222426297143102,-0.06683564186096191,0.21216055750846863,535
2,140,1777996133.9915335,True,668,132,1369.5,0.7910478176395691,0.0010509613202884793,-0.06727346032857895,0.21198229491710663,487
2,141,1777996134.0580955,True,668,132,1356.5,0.801443037137549,0.002572363242506981,-0.06702864170074463,0.2115277796983719,708
2,142,1777996134.12512,True,668,132,1358.0,0.8220203716107519,0.003173511940985918,-0.06481141597032547,0.21091188490390778,210
2,143,1777996134.1909516,True,668,133,1358.5,0.8290505173115332,0.0014950988115742803,-0.06682386994361877,0.21192368865013123,495
2,144,1777996134.2575045,True,668,132,1365.0,0.7947486928237248,0.0012518446892499924,-0.06628342717885971,0.21151374280452728,323
2,145,1777996134.324539,True,668,132,1360.0,0.8232310040800616,0.004218106623739004,-0.06447641551494598,0.21073554456233978,147
2,146,1777996134.391049,True,668,132,1364.0,0.8031993133185258,0.0021465064492076635,-0.0656871423125267,0.211181178689003,350
2,147,1777996134.4575973,True,668,133,1368.5,0.8123510739279289,0.0023481608368456364,-0.06534283608198166,0.2111327201128006,292
2,148,1777996134.5253,True,668,132,1358.5,0.7846940186391254,0.0005604512407444417,-0.06707655638456345,0.21160176396369934,292
2,149,1777996134.591335,True,668,132,1354.5,0.8132753957693315,0.002064464380964637,-0.06562688946723938,0.21108311414718628,314
2,150,1777996134.6574395,True,668,132,1372.0,0.8210264499459997,0.0019852961413562298,-0.06608985364437103,0.21087323129177094,474
2,151,1777996134.7254708,True,668,133,1359.5,0.8162775197847222,0.0018749203300103545,-0.06603564321994781,0.21079809963703156,467
2,152,1777996134.7909944,True,668,133,1358.5,0.8064150060207996,0.0019413302652537823,-0.06593608856201172,0.21075591444969177,434
2,153,1777996134.8581111,True,668,132,1359.5,0.8162775211299701,0.0013586832210421562,-0.06668584793806076,0.21105316281318665,446
2,154,1777996134.9256597,True,668,132,1359.0,0.8265580234280849,0.002651588059961796,-0.06522196531295776,0.21061357855796814,247
2,155,1777996134.9911685,True,668,133,1362.0,0.8020216017154195,0.0011461450485512614,-0.06637357920408249,0.2109205573797226,384
2,156,1777996135.058438,True,668,133,1355.5,0.8272197101330758,0.0017265569185838103,-0.06649976223707199,0.21102945506572723,519
2,157,1777996135.124476,True,668,132,1359.0,0.8226256912489615,0.0030910552013665438,-0.06489831209182739,0.2109203040599823,204
2,158,1777996135.1909888,True,668,132,1364.0,0.8162391223643152,0.0015065813204273582,-0.06665103882551193,0.21163424849510193,437
2,159,1777996135.2575347,True,668,132,1354.0,0.7973107553029941,0.0022548632696270943,-0.06543765217065811,0.21092818677425385,267
2,160,1777996135.3245697,True,668,133,1360.0,0.8008438901123132,0.0014121276326477528,-0.06667107343673706,0.2114967703819275,468
2,161,1777996135.3920832,True,668,132,1358.0,0.8220203716107519,0.00309318327344954,-0.06544764339923859,0.2110682725906372,381
2,162,1777996135.460023,True,668,132,1351.0,0.8177831532003872,0.0022208630107343197,-0.06581633538007736,0.2112451046705246,363
2,163,1777996135.5245717,True,668,132,1356.5,0.805227792173143,0.00309097021818161,-0.06501506268978119,0.2109910398721695,297
2,164,1777996135.611608,True,668,133,1367.5,0.8249899261646931,0.002033848315477371,-0.06648175418376923,0.21132126450538635,548
2,165,1777996135.6806324,True,668,132,1372.0,0.8210264526476171,0.0008080496336333454,-0.0669935941696167,0.21155421435832977,317
2,166,1777996135.746177,True,668,132,1357.0,0.8214150546949855,0.0022383970208466053,-0.06598459184169769,0.21119573712348938,433
2,167,1777996135.798709,True,668,132,1369.5,0.7910478176395691,0.004196560475975275,-0.06835717707872391,0.2117316573858261,1230
2,168,1777996135.8592863,True,668,133,1357.5,0.815076670178566,0.0020274817943573,-0.06628071516752243,0.21059875190258026,569
2,169,1777996135.9273245,True,668,132,1364.5,0.7970883578446019,0.0018690357683226466,-0.06614486873149872,0.21119315922260284,199
2,170,1777996135.9918454,True,668,132,1373.0,0.8216248670776369,0.0025300243869423866,-0.06564991176128387,0.21126675605773926,386
2,171,1777996136.0597756,True,668,132,1359.5,0.8070086142670281,0.0017660082085058093,-0.06680790334939957,0.21128684282302856,571
2,172,1777996136.127809,True,668,133,1359.5,0.7941675490862714,0.001418485539034009,-0.06605399399995804,0.21115806698799133,353
2,173,1777996136.1938841,True,668,132,1368.0,0.8055547365247385,0.003580890828743577,-0.06442998349666595,0.21091923117637634,182
2,174,1777996136.2613811,True,668,132,1358.5,0.8195603763764062,0.004943997599184513,-0.06452986598014832,0.2112838625907898,129
2,175,1777996136.3253002,True,668,132,1368.0,0.818632788173494,0.00259053660556674,-0.06530185788869858,0.21165314316749573,268
2,176,1777996136.3918216,True,668,133,1364.5,0.7881597252133651,0.0013813382247462869,-0.06685078144073486,0.21207140386104584,468
2,177,1777996136.4582582,True,668,132,1363.0,0.8156407092693512,0.0036763055250048637,-0.06491231173276901,0.21130134165287018,209
2,178,1777996136.5262947,True,668,132,1348.5,0.8229478294513021,0.002909989096224308,-0.06706386804580688,0.21177399158477783,743
2,179,1777996136.593323,True,668,132,1361.5,0.7827804330728716,0.0015952240210026503,-0.06628455966711044,0.21097861230373383,424
2,180,1777996136.6603656,True,668,133,1358.0,0.8126486290281834,0.001184835098683834,-0.06665162742137909,0.21069596707820892,403
2,181,1777996136.7260053,True,668,132,1363.0,0.8063944091447114,0.003829019609838724,-0.06477342545986176,0.2107192575931549,191
2,182,1777996136.792684,True,668,132,1354.5,0.8002614047751289,0.0013251970522105694,-0.06681381165981293,0.21182076632976532,420
2,183,1777996136.8595374,True,668,132,1357.0,0.7990773227076536,0.0019868183881044388,-0.06636747717857361,0.21135671436786652,473
2,184,1777996136.9264972,True,668,133,1360.5,0.8076022198684565,0.002146738348528743,-0.06545449793338776,0.21135014295578003,232
2,185,1777996136.9931808,True,668,132,1357.5,0.8058214017378804,0.002939330181106925,-0.06536655873060226,0.2111310213804245,301
2,186,1777996137.0598326,True,668,132,1366.5,0.8111638600822177,0.0032411653082817793,-0.06520366668701172,0.21117030084133148,350
2,187,1777996137.1264193,True,668,132,1355.0,0.8202044222206679,0.0009163251961581409,-0.06701534986495972,0.21163102984428406,412
2,188,1777996137.1923428,True,668,133,1373.5,0.8061133541938169,0.0012231109431013465,-0.06640773266553879,0.211217001080513,390
2,189,1777996137.259588,True,668,133,1351.5,0.8022597562393832,0.0019313415978103876,-0.06574036180973053,0.21108274161815643,355
2,190,1777996137.3256948,True,668,132,1349.5,0.8235580998811434,0.0015378142707049847,-0.06652714312076569,0.21115407347679138,455
2,191,1777996137.3937097,True,668,132,1366.0,0.817435956611837,0.0012824361911043525,-0.06619808077812195,0.21113748848438263,345
2,192,1777996137.459681,True,668,132,1364.0,0.8162391223643152,0.0044338819570839405,-0.06463422626256943,0.2111533135175705,153
2,193,1777996137.5254352,True,668,132,1357.0,0.8120502145843798,0.0017840201035141945,-0.06694774329662323,0.2119378000497818,560
2,194,1777996137.6137931,True,668,132,1369.5,0.8261964941491444,0.0045464495196938515,-0.0648861899971962,0.21147707104682922,270
2,195,1777996137.6805625,True,668,132,1368.0,0.8055547378394627,0.002321395790204406,-0.06685256212949753,0.2118707150220871,631
2,196,1777996137.7471056,True,668,132,1369.0,0.7970776215478956,0.001428588991984725,-0.06640452146530151,0.2117796093225479,310
2,197,1777996137.7926188,True,668,132,1365.0,0.7947486928237248,0.0015768727753311396,-0.06688879430294037,0.21182475984096527,523
2,198,1777996137.8746514,True,668,132,1359.5,0.8070086142670281,0.004570960067212582,-0.0645320862531662,0.2106785923242569,212
2,199,1777996137.925693,True,668,132,1357.0,0.8120502145843798,0.0026534581556916237,-0.06533730030059814,0.21106868982315063,246
2,200,1777996137.9925404,True,668,132,1366.5,0.7982566821291589,0.0026246511843055487,-0.06507621705532074,0.2111896574497223,275
2,201,1777996138.0601332,True,668,132,1363.0,0.8026104575169727,0.0018425136804580688,-0.06668303161859512,0.21199513971805573,506
2,202,1777996138.127158,True,668,132,1358.0,0.822020372970972,0.0013416667934507132,-0.06634235382080078,0.21154503524303436,293
2,203,1777996138.1930118,True,668,132,1356.0,0.794750385015699,0.0018994561396539211,-0.06618750840425491,0.21150313317775726,418
2,204,1777996138.259278,True,668,133,1369.5,0.8000091640115106,0.004702633712440729,-0.06504601240158081,0.21083392202854156,422
2,205,1777996138.326331,True,668,132,1358.5,0.7973097851386766,0.001998646417632699,-0.0657288208603859,0.21106044948101044,363
2,206,1777996138.392855,True,668,132,1364.5,0.8008312109305031,0.0018072478706017137,-0.06595496833324432,0.2111550122499466,366
2,207,1777996138.4594018,True,668,132,1374.5,0.8159127181390439,0.0018537347204983234,-0.06670331954956055,0.2112249732017517,567
